r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
48,33,3,34,3,2018-03-06 14:59:28.998476,14:59:28,52.5650935,13.409387166666667
48,33,3,34,3,2018-03-06 14:59:30.014049,14:59:29,52.565095166666666,13.409387833333334
48,33,3,34,3,2018-03-06 14:59:31.035599,14:59:30,52.56509633333334,13.409388
48,33,3,34,3,2018-03-06 14:59:32.059322,14:59:31,52.56509766666667,13.409388
48,33,3,34,3,2018-03-06 14:59:33.080482,14:59:32,52.565099000000004,13.409388833333333
48,33,3,34,3,2018-03-06 14:59:34.095308,14:59:33,52.56510033333333,13.4093895
48,33,3,34,3,2018-03-06 14:59:35.117381,14:59:35,52.56510316666667,13.4093925
48,33,3,34,3,2018-03-06 14:59:36.131768,14:59:36,52.56510433333333,13.409394333333333
48,33,3,34,3,2018-03-06 14:59:37.161756,14:59:37,52.565105333333335,13.4093965
48,33,3,34,3,2018-03-06 14:59:38.176246,14:59:38,52.565106166666666,13.4093995
48,33,3,34,3,2018-03-06 14:59:39.190350,14:59:39,52.565106166666666,13.409403
48,33,3,34,3,2018-03-06 14:59:40.207242,14:59:40,52.56510566666667,13.409406
48,33,3,34,3,2018-03-06 14:59:41.221148,14:59:41,52.565105333333335,13.409409
48,33,3,34,3,2018-03-06 14:59:42.237560,14:59:42,52.565105333333335,13.409411833333333
48,33,3,34,3,2018-03-06 14:59:43.252612,14:59:43,52.565105333333335,13.409413833333334
48,33,3,34,3,2018-03-06 14:59:44.269272,14:59:44,52.5651045,13.409414833333333
48,33,3,34,3,2018-03-06 14:59:45.283224,14:59:45,52.56510333333333,13.409418166666667
48,33,3,34,3,2018-03-06 14:59:48.327015,14:59:48,52.56510166666666,13.409429333333334
48,33,3,34,3,2018-03-06 14:59:49.341761,14:59:49,52.565102333333336,13.409431
48,33,3,34,3,2018-03-06 14:59:50.356537,14:59:50,52.56510183333333,13.409433666666667
48,33,3,34,3,2018-03-06 14:59:51.373216,14:59:51,52.56510133333333,13.4094355
48,33,3,34,3,2018-03-06 14:59:52.390222,14:59:52,52.565100666666666,13.409438666666667
48,33,3,34,3,2018-03-06 14:59:53.408166,14:59:53,52.56510033333333,13.409441
48,33,3,34,3,2018-03-06 14:59:54.428477,14:59:54,52.565099000000004,13.409444166666667
48,33,3,34,3,2018-03-06 14:59:55.446538,14:59:55,52.565098666666664,13.409447333333333
48,33,3,34,3,2018-03-06 14:59:56.464725,14:59:56,52.5650985,13.4094485
48,33,3,34,3,2018-03-06 14:59:57.482832,14:59:57,52.565098166666665,13.409451166666667
48,33,3,34,3,2018-03-06 14:59:58.496989,14:59:58,52.56509766666667,13.409453833333334
48,33,3,34,3,2018-03-06 14:59:59.511069,14:59:59,52.5650985,13.409454666666667
48,33,3,34,3,2018-03-06 15:00:00.531133,15:00:00,52.56509883333333,13.409456
48,33,3,34,3,2018-03-06 15:00:01.547640,15:00:01,52.56509833333333,13.409458666666666
48,33,3,34,3,2018-03-06 15:00:02.566313,15:00:02,52.565099333333336,13.409459
48,33,3,34,3,2018-03-06 15:00:03.581912,15:00:03,52.56509916666667,13.409458666666666
48,33,3,34,3,2018-03-06 15:00:04.596915,15:00:04,52.56509916666667,13.409459666666667
48,33,3,34,3,2018-03-06 15:00:05.616637,15:00:05,52.5651,13.409461
48,33,3,34,3,2018-03-06 15:00:06.631241,15:00:06,52.565101166666665,13.409462333333334
48,33,3,34,3,2018-03-06 15:00:07.731596,15:00:07,52.56510266666667,13.409464
48,33,3,34,3,2018-03-06 15:00:08.745061,15:00:08,52.565104166666664,13.409466833333333
48,33,3,34,3,2018-03-06 15:00:09.758611,15:00:09,52.56510633333333,13.409468166666667
48,33,3,34,3,2018-03-06 15:00:10.791996,15:00:10,52.565108,13.409469166666666
48,33,3,34,3,2018-03-06 15:00:11.807028,15:00:11,52.56510983333333,13.409470333333333
48,33,3,34,3,2018-03-06 15:00:12.830407,15:00:12,52.565113,13.4094725
48,33,3,34,3,2018-03-06 15:00:13.844185,15:00:13,52.565116333333336,13.409473
48,33,3,34,3,2018-03-06 15:00:14.862307,15:00:14,52.5651195,13.409474333333334
48,33,3,34,3,2018-03-06 15:00:15.875972,15:00:15,52.565122,13.409476
48,33,3,34,3,2018-03-06 15:00:16.916869,15:00:16,52.56512633333333,13.409479833333334
48,33,3,34,3,2018-03-06 15:00:17.952478,15:00:17,52.56513016666667,13.4094825
48,33,3,34,3,2018-03-06 15:00:18.991934,15:00:18,52.56513366666667,13.409485166666666
48,33,3,34,3,2018-03-06 15:00:20.014835,15:00:19,52.565137166666666,13.4094895
48,33,3,34,3,2018-03-06 15:00:21.042108,15:00:20,52.56513983333333,13.409492333333333
48,33,3,34,3,2018-03-06 15:00:22.109084,15:00:21,52.5651445,13.409495333333334
48,33,3,34,3,2018-03-06 15:00:23.129792,15:00:23,52.565151666666665,13.4095015
48,33,3,34,3,2018-03-06 15:00:24.145783,15:00:24,52.5651545,13.409504166666666
48,33,3,34,3,2018-03-06 15:00:25.167180,15:00:25,52.565159666666666,13.4095085
48,33,3,34,3,2018-03-06 15:00:26.219596,15:00:26,52.5651645,13.409511333333333
48,33,3,34,3,2018-03-06 15:00:27.234155,15:00:27,52.56516716666667,13.409513333333333
48,33,3,34,3,2018-03-06 15:00:28.340264,15:00:28,52.56517083333333,13.409516
48,33,3,34,3,2018-03-06 15:00:29.391347,15:00:29,52.5651755,13.409519666666666
48,33,3,34,3,2018-03-06 15:00:30.507629,15:00:30,52.56517816666667,13.409522166666667
48,33,3,34,3,2018-03-06 15:00:31.548901,15:00:31,52.5651805,13.409523833333333
48,33,3,34,3,2018-03-06 15:00:32.568581,15:00:32,52.5651835,13.409526333333334
48,33,3,34,3,2018-03-06 15:00:33.591800,15:00:33,52.565186833333335,13.409529666666666
48,33,3,34,3,2018-03-06 15:00:34.606166,15:00:34,52.56518966666667,13.409532833333333
48,33,3,34,3,2018-03-06 15:00:35.621518,15:00:35,52.565192,13.4095365
48,33,3,34,3,2018-03-06 15:00:36.644834,15:00:36,52.565194166666664,13.409539333333333
48,33,3,34,3,2018-03-06 15:00:37.662473,15:00:37,52.565193,13.409539333333333
48,33,3,34,3,2018-03-06 15:00:38.680941,15:00:38,52.565195833333334,13.4095425
48,33,3,34,3,2018-03-06 15:00:39.702723,15:00:39,52.5652,13.409547166666666
48,33,3,34,3,2018-03-06 15:00:40.719523,15:00:40,52.565202166666666,13.409551166666667
48,33,3,34,3,2018-03-06 15:00:41.737100,15:00:41,52.565204333333334,13.409555
48,33,3,34,3,2018-03-06 15:00:42.761690,15:00:42,52.56520716666667,13.409559166666666
48,33,3,34,3,2018-03-06 15:00:43.776475,15:00:43,52.56520916666667,13.409562333333334
48,33,3,34,3,2018-03-06 15:00:44.794759,15:00:44,52.56521083333333,13.409565
48,33,3,34,3,2018-03-06 15:00:45.831550,15:00:45,52.565213,13.409568333333333
48,33,3,34,3,2018-03-06 15:00:46.854513,15:00:46,52.5652145,13.4095705
48,33,3,34,3,2018-03-06 15:00:47.871619,15:00:47,52.565217,13.409573666666667
48,33,3,34,3,2018-03-06 15:00:48.898379,15:00:48,52.56521733333334,13.409575
48,33,3,34,3,2018-03-06 15:00:47.871619,15:00:47,52.565217,13.409573666666667
48,33,3,34,3,2018-03-06 15:00:48.898379,15:00:48,52.56521733333334,13.409575
48,33,3,34,3,2018-03-06 15:00:49.923989,15:00:49,52.565218333333334,13.409577166666667
48,33,3,34,3,2018-03-06 15:00:50.943678,15:00:50,52.56522116666667,13.409580833333333
48,33,3,34,3,2018-03-06 15:00:51.960218,15:00:51,52.5652235,13.4095845
48,33,3,34,3,2018-03-06 15:00:52.985044,15:00:52,52.5652255,13.409587166666666
48,33,3,34,3,2018-03-06 15:00:54.002319,15:00:53,52.565229333333335,13.409591166666667
48,33,3,34,3,2018-03-06 15:00:55.025918,15:00:54,52.5652295,13.409592666666667
48,33,3,34,3,2018-03-06 15:00:56.040171,15:00:55,52.5652335,13.409597333333334
48,33,3,34,3,2018-03-06 15:00:57.053956,15:00:56,52.565238666666666,13.409602333333334
48,33,3,34,3,2018-03-06 15:00:58.067727,15:00:57,52.565242833333336,13.409606666666667
48,33,3,34,3,2018-03-06 15:00:59.082766,15:00:58,52.56524833333334,13.409612166666667
48,33,3,34,3,2018-03-06 15:01:00.109058,15:00:59,52.565253166666665,13.409617
48,33,3,34,3,2018-03-06 15:01:01.126917,15:01:01,52.565259833333336,13.4096245
48,33,3,34,3,2018-03-06 15:01:02.141863,15:01:02,52.56526383333333,13.4096285
48,33,3,34,3,2018-03-06 15:01:03.157311,15:01:03,52.565267666666664,13.409632333333333
48,33,3,34,3,2018-03-06 15:01:04.189677,15:01:04,52.56527066666666,13.409635166666666
48,33,3,34,3,2018-03-06 15:01:05.203406,15:01:05,52.56527333333333,13.409637166666666
48,33,3,34,3,2018-03-06 15:01:06.216377,15:01:06,52.56527633333334,13.409639
48,33,3,34,3,2018-03-06 15:01:07.237069,15:01:07,52.56527833333333,13.409640166666666
48,33,3,34,3,2018-03-06 15:01:08.667103,15:01:08,52.565279833333335,13.409640666666666
48,33,3,34,3,2018-03-06 15:01:09.681891,15:01:09,52.56528133333333,13.409641
48,33,3,34,3,2018-03-06 15:01:10.708254,15:01:10,52.56528333333333,13.409641166666667
48,33,3,34,3,2018-03-06 15:01:11.722138,15:01:11,52.56528616666667,13.409642
48,33,3,34,3,2018-03-06 15:01:12.736184,15:01:12,52.5652885,13.4096425
48,33,3,34,3,2018-03-06 15:01:14.108772,15:01:13,52.56529116666667,13.409643166666667
48,33,3,34,3,2018-03-06 15:01:15.127849,15:01:15,52.565297666666666,13.409643666666666
48,33,3,34,3,2018-03-06 15:01:16.185970,15:01:16,52.5653005,13.409643833333334
48,33,3,34,3,2018-03-06 15:01:17.250940,15:01:17,52.565303,13.409644166666666
48,33,3,34,3,2018-03-06 15:01:18.264434,15:01:18,52.5653045,13.4096435
48,33,3,34,3,2018-03-06 15:01:19.277955,15:01:19,52.5653065,13.409643333333333
48,33,3,34,3,2018-03-06 15:01:20.427116,15:01:20,52.565309,13.4096435
48,33,3,34,3,2018-03-06 15:01:21.767228,15:01:21,52.56531116666667,13.409643833333334
48,33,3,34,3,2018-03-06 15:01:23.113118,15:01:22,52.56531283333333,13.409644166666666
48,33,3,34,3,2018-03-06 15:01:24.797199,15:01:24,52.56531483333333,13.4096445
48,33,3,34,3,2018-03-06 15:01:26.119592,15:01:25,52.565314,13.409643833333334
48,33,3,34,3,2018-03-06 15:01:27.242464,15:01:27,52.565311333333334,13.4096385
48,33,3,34,3,2018-03-06 15:01:28.425002,15:01:28,52.565309,13.409636666666668
48,33,3,34,3,2018-03-06 15:01:29.473690,15:01:29,52.56530683333333,13.409635166666666
48,33,3,34,3,2018-03-06 15:01:30.777124,15:01:30,52.56530433333333,13.409633166666667
48,33,3,34,3,2018-03-06 15:01:32.177158,15:01:31,52.56530166666667,13.4096315
48,33,3,34,3,2018-03-06 15:01:33.504476,15:01:33,52.56529716666667,13.409629833333334
48,33,3,34,3,2018-03-06 15:01:34.853301,15:01:34,52.56529783333333,13.40963
48,33,3,34,3,2018-03-06 15:01:36.167923,15:01:35,52.56529916666667,13.409630666666667
48,33,3,34,3,2018-03-06 15:01:37.870353,15:01:37,52.56530033333333,13.409632666666667
48,33,3,34,3,2018-03-06 15:01:39.117274,15:01:38,52.565301833333336,13.409635666666667
48,33,3,34,3,2018-03-06 15:01:40.131760,15:01:40,52.565303666666665,13.409638333333334
48,33,3,34,3,2018-03-06 15:01:41.208955,15:01:41,52.56530433333333,13.409640166666666
48,33,3,34,3,2018-03-06 15:01:42.226764,15:01:42,52.5653045,13.409641666666667
48,33,3,34,3,2018-03-06 15:01:43.243446,15:01:43,52.56530466666667,13.409642999999999
48,33,3,34,3,2018-03-06 15:01:44.264105,15:01:44,52.5653035,13.409644166666666
48,33,3,34,3,2018-03-06 15:01:45.280901,15:01:45,52.565301166666664,13.409645333333334
48,33,3,34,3,2018-03-06 15:01:46.298408,15:01:46,52.565299,13.409646333333333
48,33,3,34,3,2018-03-06 15:01:47.322170,15:01:47,52.5652955,13.4096485
48,33,3,34,3,2018-03-06 15:01:48.353900,15:01:48,52.56529283333333,13.409650166666667
48,33,3,34,3,2018-03-06 15:01:49.371909,15:01:49,52.565290166666664,13.409651166666666
48,33,3,34,3,2018-03-06 15:01:50.389484,15:01:50,52.56528733333333,13.409652333333334
48,33,3,34,3,2018-03-06 15:01:51.410353,15:01:51,52.5652835,13.409653833333333
48,33,3,34,3,2018-03-06 15:01:52.432922,15:01:52,52.5652805,13.409654166666666
48,33,3,34,3,2018-03-06 15:01:53.455132,15:01:53,52.56527783333333,13.409653333333333
50,33,3,35,3,2018-03-06 15:03:01.085549,15:03:00,52.5651635,13.409467833333334
50,33,3,35,3,2018-03-06 15:03:02.109407,15:03:01,52.56516333333333,13.4094685
50,33,3,35,3,2018-03-06 15:03:03.130807,15:03:03,52.56516366666666,13.409470666666667
50,33,3,35,3,2018-03-06 15:03:04.195846,15:03:04,52.56516233333333,13.40947
50,33,3,35,3,2018-03-06 15:03:05.213005,15:03:05,52.5651625,13.409470333333333
50,33,3,35,3,2018-03-06 15:03:06.234506,15:03:06,52.565162666666666,13.409468833333333
50,33,3,35,3,2018-03-06 15:03:07.259225,15:03:07,52.56516233333333,13.409468833333333
50,33,3,35,3,2018-03-06 15:03:08.276715,15:03:08,52.5651615,13.4094685
50,33,3,35,3,2018-03-06 15:03:09.299686,15:03:09,52.565162,13.409468166666667
50,33,3,35,3,2018-03-06 15:03:10.332359,15:03:10,52.565161833333335,13.409467333333334
50,33,3,35,3,2018-03-06 15:03:11.351380,15:03:11,52.565162,13.4094675
50,33,3,35,3,2018-03-06 15:03:12.380387,15:03:12,52.565161,13.409467333333334
50,33,3,35,3,2018-03-06 15:03:13.398569,15:03:13,52.565160666666664,13.409467
50,33,3,35,3,2018-03-06 15:03:14.421101,15:03:14,52.565161,13.4094665
50,33,3,35,3,2018-03-06 15:03:15.441210,15:03:15,52.56516083333333,13.409465666666666
50,33,3,35,3,2018-03-06 15:03:16.460566,15:03:16,52.56516083333333,13.409465
50,33,3,35,3,2018-03-06 15:03:17.476343,15:03:17,52.565162,13.4094635
50,33,3,35,3,2018-03-06 15:03:18.494281,15:03:18,52.56516166666667,13.409462166666668
50,33,3,35,3,2018-03-06 15:03:19.509526,15:03:19,52.5651625,13.4094595
50,33,3,35,3,2018-03-06 15:03:20.538055,15:03:20,52.565162666666666,13.409457
50,33,3,35,3,2018-03-06 15:03:21.562620,15:03:21,52.565162666666666,13.409455166666667
50,33,3,35,3,2018-03-06 15:03:22.586199,15:03:22,52.56516333333333,13.409453166666667
50,33,3,35,3,2018-03-06 15:03:23.609895,15:03:23,52.565164333333335,13.409451
50,33,3,35,3,2018-03-06 15:03:24.633468,15:03:24,52.56516533333333,13.409449
50,33,3,35,3,2018-03-06 15:03:25.692215,15:03:25,52.56516416666667,13.409446166666667
50,33,3,35,3,2018-03-06 15:03:26.712895,15:03:26,52.5651625,13.409443666666666
50,33,3,35,3,2018-03-06 15:03:27.754229,15:03:27,52.56516216666667,13.4094405
50,33,3,35,3,2018-03-06 15:03:28.771050,15:03:28,52.565161333333336,13.4094385
50,33,3,35,3,2018-03-06 15:03:29.789066,15:03:29,52.56516166666667,13.409435166666666
50,33,3,35,3,2018-03-06 15:03:30.817229,15:03:30,52.565162,13.409432166666667
50,33,3,35,3,2018-03-06 15:03:31.854022,15:03:31,52.5651615,13.409429833333334
50,33,3,35,3,2018-03-06 15:03:32.881900,15:03:32,52.565160166666665,13.4094275
50,33,3,35,3,2018-03-06 15:03:33.914237,15:03:33,52.565158,13.4094255
50,33,3,35,3,2018-03-06 15:03:34.941783,15:03:34,52.565156333333334,13.409424166666666
50,33,3,35,3,2018-03-06 15:03:35.955827,15:03:35,52.565156333333334,13.409423666666667
50,33,3,35,3,2018-03-06 15:03:36.980104,15:03:36,52.56515483333333,13.409422333333334
50,33,3,35,3,2018-03-06 15:03:38.004593,15:03:37,52.565153333333335,13.409420833333334
50,33,3,35,3,2018-03-06 15:03:39.046514,15:03:38,52.56515066666667,13.409419
50,33,3,35,3,2018-03-06 15:03:40.061213,15:03:39,52.565148666666666,13.4094175
50,33,3,35,3,2018-03-06 15:03:41.101850,15:03:40,52.5651455,13.409416166666666
50,33,3,35,3,2018-03-06 15:03:42.116348,15:03:41,52.56514416666667,13.4094155
50,33,3,35,3,2018-03-06 15:03:43.168575,15:03:43,52.56514116666666,13.4094145
50,33,3,35,3,2018-03-06 15:03:44.198255,15:03:44,52.56513866666667,13.4094145
50,33,3,35,3,2018-03-06 15:03:45.255217,15:03:45,52.565135166666664,13.409414833333333
50,33,3,35,3,2018-03-06 15:03:46.305219,15:03:46,52.565133333333335,13.409415833333334
50,33,3,35,3,2018-03-06 15:03:47.426076,15:03:47,52.56513116666667,13.4094175
50,33,3,35,3,2018-03-06 15:03:48.464531,15:03:48,52.56513283333334,13.409419
50,33,3,35,3,2018-03-06 15:03:49.497181,15:03:49,52.565134666666665,13.409421333333333
50,33,3,35,3,2018-03-06 15:03:50.523395,15:03:50,52.565135833333336,13.409423333333333
50,33,3,35,3,2018-03-06 15:03:51.541767,15:03:51,52.56513733333333,13.409424833333333
50,33,3,35,3,2018-03-06 15:03:52.555466,15:03:52,52.5651385,13.4094275
50,33,3,35,3,2018-03-06 15:03:53.573736,15:03:53,52.5651395,13.409429166666667
50,33,3,35,3,2018-03-06 15:03:54.629482,15:03:54,52.565141833333335,13.409431666666666
50,33,3,35,3,2018-03-06 15:03:55.642984,15:03:55,52.56514383333333,13.409433833333333
50,33,3,35,3,2018-03-06 15:03:56.656780,15:03:56,52.565146,13.409435833333333
50,33,3,35,3,2018-03-06 15:03:57.670327,15:03:57,52.565148666666666,13.4094385
50,33,3,35,3,2018-03-06 15:03:58.684999,15:03:58,52.565151,13.409441166666667
50,33,3,35,3,2018-03-06 15:03:59.699182,15:03:59,52.565154166666666,13.409444666666667
50,33,3,35,3,2018-03-06 15:04:00.713028,15:04:00,52.56515683333333,13.409447166666666
50,33,3,35,3,2018-03-06 15:04:01.726083,15:04:01,52.56516,13.409450166666666
50,32,3,35,3,2018-03-06 15:04:04.783692,15:04:04,52.565164833333334,13.409458333333333
50,32,3,35,3,2018-03-06 15:04:05.918231,15:04:05,52.565167333333335,13.409461333333333
50,32,3,35,3,2018-03-06 15:04:07.079912,15:04:06,52.565168666666665,13.409464666666667
50,32,3,35,3,2018-03-06 15:04:08.102682,15:04:07,52.56517016666667,13.4094675
50,32,3,35,3,2018-03-06 15:04:09.116614,15:04:08,52.565172,13.409471666666667
50,32,3,35,3,2018-03-06 15:04:10.130427,15:04:10,52.56517566666667,13.4094785
50,32,3,35,3,2018-03-06 15:04:11.144484,15:04:11,52.5651775,13.409482166666667
50,32,3,35,3,2018-03-06 15:04:12.421535,15:04:12,52.5651775,13.409486
50,32,3,35,3,2018-03-06 15:04:13.441197,15:04:13,52.5651785,13.409489
50,32,3,35,3,2018-03-06 15:04:14.476802,15:04:14,52.565179,13.409491333333333
50,32,3,35,3,2018-03-06 15:04:15.516836,15:04:15,52.565181,13.409494166666667
50,32,3,35,3,2018-03-06 15:04:16.567579,15:04:16,52.5651825,13.4094965
50,32,3,35,3,2018-03-06 15:04:17.652016,15:04:17,52.565183,13.409498833333334
50,32,3,35,3,2018-03-06 15:04:18.667121,15:04:18,52.565184,13.409501166666667
50,32,3,35,3,2018-03-06 15:04:19.688155,15:04:19,52.56518533333333,13.409503666666666
50,32,3,35,3,2018-03-06 15:04:20.737148,15:04:20,52.56518583333333,13.4095055
50,32,3,35,3,2018-03-06 15:04:21.843336,15:04:21,52.565187333333334,13.409507666666666
50,32,3,35,3,2018-03-06 15:04:22.867046,15:04:22,52.565188666666664,13.4095095
50,32,3,35,3,2018-03-06 15:04:23.927532,15:04:23,52.565190666666666,13.4095115
50,32,3,35,3,2018-03-06 15:04:24.965924,15:04:24,52.56519183333333,13.409513333333333
50,32,3,35,3,2018-03-06 15:04:25.991339,15:04:25,52.56519333333333,13.409515
50,32,3,35,3,2018-03-06 15:04:27.023507,15:04:26,52.56519433333333,13.409516166666666
50,32,3,35,3,2018-03-06 15:04:28.113679,15:04:27,52.56519566666667,13.409516833333333
50,32,3,35,3,2018-03-06 15:04:29.132350,15:04:29,52.5651965,13.409517166666667
50,32,3,35,3,2018-03-06 15:04:30.175806,15:04:30,52.565197833333336,13.409516833333333
50,32,3,35,3,2018-03-06 15:04:31.199426,15:04:31,52.565199,13.4095155
50,32,3,35,3,2018-03-06 15:04:32.223850,15:04:32,52.565201333333334,13.409514166666666
50,32,3,35,3,2018-03-06 15:04:33.247990,15:04:33,52.5652035,13.409512
50,32,3,35,3,2018-03-06 15:04:34.274343,15:04:34,52.565206,13.409509666666667
50,32,3,35,3,2018-03-06 15:04:35.298688,15:04:35,52.565208,13.409507333333334
50,32,3,35,3,2018-03-06 15:04:36.312344,15:04:36,52.56521,13.409505166666667
50,32,3,35,3,2018-03-06 15:04:37.326740,15:04:37,52.56521166666667,13.409502833333333
50,32,3,35,3,2018-03-06 15:04:38.341984,15:04:38,52.565212,13.4095005
50,32,3,35,3,2018-03-06 15:04:39.356720,15:04:39,52.56521266666667,13.409497833333333
50,32,3,35,3,2018-03-06 15:04:40.370528,15:04:40,52.56521383333333,13.409495666666666
50,32,3,35,3,2018-03-06 15:04:41.385532,15:04:41,52.56521383333333,13.409493333333334
50,32,3,35,3,2018-03-06 15:04:42.401897,15:04:42,52.565214833333336,13.409491
50,32,3,35,3,2018-03-06 15:04:43.420141,15:04:43,52.5652155,13.409488666666666
50,32,3,35,3,2018-03-06 15:04:44.435017,15:04:44,52.5652165,13.4094865
50,32,3,35,3,2018-03-06 15:04:45.451888,15:04:45,52.5652175,13.409484
50,32,3,35,3,2018-03-06 15:04:46.468599,15:04:46,52.565216666666664,13.4094825
50,32,3,35,3,2018-03-06 15:04:47.492178,15:04:47,52.5652155,13.409480333333333
50,32,3,35,3,2018-03-06 15:04:48.507599,15:04:48,52.565216,13.409478666666667
50,32,3,35,3,2018-03-06 15:04:49.533550,15:04:49,52.56521466666667,13.409476666666666
50,32,3,35,3,2018-03-06 15:04:50.555961,15:04:50,52.5652145,13.409474833333334
50,32,3,35,3,2018-03-06 15:04:51.582369,15:04:51,52.565212833333334,13.409473833333333
50,32,3,35,3,2018-03-06 15:04:52.600605,15:04:52,52.56521133333333,13.409473166666666
50,32,3,35,3,2018-03-06 15:04:53.622797,15:04:53,52.56520783333333,13.409472666666666
50,32,3,35,3,2018-03-06 15:04:54.637967,15:04:54,52.5652065,13.409471833333333
50,32,3,35,3,2018-03-06 15:04:55.655139,15:04:55,52.565204666666666,13.409471166666666
50,32,3,35,3,2018-03-06 15:04:56.674581,15:04:56,52.5652045,13.409470833333334
50,32,3,35,3,2018-03-06 15:04:57.693172,15:04:57,52.565203,13.4094705
50,32,3,35,3,2018-03-06 15:04:58.708790,15:04:58,52.565200833333336,13.4094705
50,32,3,35,3,2018-03-06 15:04:59.722957,15:04:59,52.56519883333333,13.4094705
50,32,3,35,3,2018-03-06 15:05:00.740494,15:05:00,52.565197166666664,13.409470333333333
50,32,3,35,3,2018-03-06 15:05:01.758424,15:05:01,52.5651955,13.409470333333333
50,32,3,35,3,2018-03-06 15:05:02.772996,15:05:02,52.56519433333333,13.4094705
50,32,3,35,3,2018-03-06 15:05:03.788946,15:05:03,52.565192833333334,13.409470833333334
